Transaction Amount,Payment Method,Is Fraudulent,Account Age Days
340.11,bank transfer,0,207
372.71,credit card,0,112
171.09,PayPal,0,77
198.28,debit card,0,339
47.91,bank transfer,0,365
243.79,debit card,0,83
171.66,bank transfer,0,347
1201.2,credit card,1,348
736.34,credit card,0,4
19.17,bank transfer,0,111
2788.5,credit card,1,20
232.8,PayPal,0,70
233.63,bank transfer,0,136
469.3,PayPal,1,19
124.62,PayPal,0,142
113.71,PayPal,0,215
73.06,debit card,0,27
254.08,credit card,0,298
196.08,bank transfer,0,299
34.03,credit card,0,211
71.46,PayPal,0,212
167.5,debit card,0,165
228.62,bank transfer,0,165
200.55,credit card,0,73
181.41,credit card,0,170
480.93,debit card,0,360
271.59,debit card,0,90
331.13,PayPal,0,96
361.53,bank transfer,0,7
239.26,PayPal,0,94
110.27,PayPal,0,252
95.99,PayPal,0,83
78.13,PayPal,0,64
20.34,debit card,0,131
426.58,PayPal,0,167
804.98,PayPal,0,354
161.56,bank transfer,0,100
233.31,debit card,0,15
30.77,bank transfer,0,110
109.49,bank transfer,0,138
65.64,credit card,0,139
53.2,debit card,0,104
150.62,credit card,0,35
1817.05,PayPal,1,321
399.5,bank transfer,0,209
490.2,credit card,0,154
197.28,debit card,0,22
290.27,debit card,0,350
23.57,debit card,0,45
25.02,credit card,0,14
342.7,PayPal,0,252
32.01,debit card,0,254
292.26,credit card,0,212
616.99,PayPal,0,173
55.9,bank transfer,1,25
129.81,bank transfer,0,168
396.27,debit card,0,317
121.58,credit card,0,270
133.53,debit card,1,5
356.73,PayPal,0,283
40.38,PayPal,0,249
323.65,credit card,0,352
21.22,bank transfer,0,258
40.02,debit card,0,106
391.63,PayPal,0,281
118.33,credit card,0,48
260.22,PayPal,0,201
1228.71,bank transfer,0,177
309.43,bank transfer,0,332
91.74,credit card,0,354
43.14,debit card,0,257
762.93,bank transfer,0,110
54.24,PayPal,0,35
243.3,debit card,0,115
39.23,bank transfer,0,169
296.89,credit card,0,106
756.47,credit card,0,174
79.47,debit card,0,92
141.94,PayPal,0,158
216.99,debit card,0,307
516.93,credit card,0,203
379.42,credit card,0,163
198.6,debit card,0,8
463.93,PayPal,0,292
951.66,PayPal,0,47
42.05,bank transfer,0,264
539.89,credit card,0,144
137.73,PayPal,0,140
180.18,PayPal,0,113
173.48,PayPal,0,266
72.28,bank transfer,0,166
518.39,PayPal,0,42
103.74,PayPal,0,182
194.92,debit card,0,213
304.14,credit card,0,157
151.23,bank transfer,0,211
69.19,debit card,0,217
56.98,PayPal,0,183
37.89,PayPal,0,160
61.75,PayPal,0,351
579.61,bank transfer,0,111
221.98,bank transfer,0,354
258.64,PayPal,0,346
157.82,PayPal,0,299
300.11,bank transfer,0,199
45.06,debit card,0,220
399.47,debit card,0,8
250.43,debit card,0,272
30.81,PayPal,0,333
13.29,debit card,0,181
160.51,PayPal,0,234
45.55,bank transfer,0,195
460.7,bank transfer,0,264
489.78,credit card,0,202
322.49,PayPal,0,104
246.85,debit card,0,294
469.63,debit card,0,174
302.65,credit card,0,171
233.16,debit card,0,343
154.67,bank transfer,0,189
177.88,credit card,0,221
340.24,credit card,0,63
41.48,bank transfer,0,81
359.8,bank transfer,0,103
530.13,PayPal,0,78
184.89,bank transfer,0,153
123.27,debit card,0,270
11.51,credit card,0,131
541.55,debit card,0,152
107.82,debit card,0,95
223.36,debit card,0,309
70.17,bank transfer,1,24
288.0,bank transfer,0,147
181.93,PayPal,0,116
398.05,bank transfer,0,143
473.62,bank transfer,0,25
249.35,PayPal,0,131
94.49,credit card,0,211
232.18,credit card,0,70
34.8,PayPal,0,79
47.97,PayPal,0,204
225.08,debit card,0,73
63.77,credit card,0,180
23.87,credit card,0,357
683.0,PayPal,0,342
269.6,PayPal,1,100
142.2,debit card,0,339
35.84,bank transfer,0,349
3753.9,bank transfer,1,264
100.07,PayPal,0,321
801.82,PayPal,0,204
211.39,debit card,0,320
34.97,bank transfer,1,228
210.68,credit card,0,60
93.49,debit card,0,293
374.04,credit card,0,243
14.53,credit card,0,69
76.38,credit card,0,353
49.05,debit card,0,201
35.09,debit card,0,187
398.71,credit card,0,154
120.5,credit card,0,56
177.88,PayPal,0,287
130.29,credit card,0,154
295.65,credit card,0,280
175.5,credit card,0,273
54.64,bank transfer,0,213
318.4,bank transfer,1,20
198.24,credit card,0,337
859.0,credit card,1,15
14.59,debit card,0,193
109.27,bank transfer,0,87
123.79,debit card,0,51
228.94,credit card,0,324
133.45,debit card,0,211
248.07,bank transfer,0,173
15.04,debit card,0,12
25.24,debit card,0,51
212.24,bank transfer,0,189
215.56,credit card,0,273
65.52,bank transfer,0,175
295.74,PayPal,0,92
169.67,bank transfer,0,217
144.28,credit card,0,145
47.78,debit card,0,60
64.12,debit card,0,138
103.9,PayPal,0,318
476.11,credit card,0,67
98.53,debit card,0,337
164.82,credit card,0,75
438.25,credit card,0,210
253.31,PayPal,0,244
46.35,PayPal,0,327
33.24,credit card,0,103
230.58,bank transfer,0,236
156.71,PayPal,0,12
63.6,bank transfer,0,242
14.39,credit card,0,6
332.81,bank transfer,0,76
10.44,PayPal,0,92
113.24,debit card,0,272
54.33,debit card,0,26
138.46,bank transfer,0,33
66.27,debit card,0,166
29.18,debit card,0,43
218.4,debit card,0,136
78.11,bank transfer,0,209
15.45,PayPal,0,303
125.07,credit card,0,226
125.05,debit card,0,328
123.7,debit card,0,174
152.3,debit card,0,2
186.82,PayPal,0,306
102.38,bank transfer,0,351
49.55,bank transfer,0,284
16.15,debit card,0,166
255.14,PayPal,0,243
637.04,debit card,0,41
18.62,bank transfer,0,157
174.08,credit card,0,140
322.85,credit card,0,356
11.36,credit card,0,80
184.83,bank transfer,0,284
110.57,PayPal,0,286
24.58,credit card,0,140
319.65,PayPal,0,334
41.84,debit card,0,342
74.74,PayPal,0,88
570.56,PayPal,0,345
49.67,PayPal,0,218
71.74,debit card,0,98
154.76,PayPal,0,37
354.31,bank transfer,0,233
73.36,debit card,0,322
195.04,debit card,0,304
67.91,PayPal,0,151
134.07,PayPal,0,108
216.1,debit card,0,94
45.54,credit card,0,72
133.69,PayPal,0,74
113.63,credit card,0,148
219.35,bank transfer,0,268
285.53,credit card,0,336
154.11,PayPal,0,267
61.76,bank transfer,0,65
294.16,credit card,0,20
148.03,PayPal,0,350
18.01,credit card,0,260
83.89,credit card,0,13
212.76,credit card,0,189
100.24,PayPal,0,316
152.03,PayPal,0,162
147.81,debit card,1,5
96.21,debit card,0,319
27.97,bank transfer,0,222
125.33,credit card,0,268
41.82,PayPal,0,275
23.9,credit card,0,163
193.96,PayPal,0,167
471.23,debit card,0,232
25.25,debit card,0,160
149.61,PayPal,0,216
156.04,PayPal,0,211
97.37,debit card,0,122
60.08,PayPal,0,140
36.64,bank transfer,0,47
31.72,debit card,0,316
669.25,debit card,0,295
21.62,debit card,0,350
57.88,bank transfer,0,183
201.11,credit card,0,169
294.24,PayPal,0,253
355.61,PayPal,0,79
95.06,debit card,0,271
375.3,credit card,0,256
30.79,PayPal,0,295
184.53,bank transfer,0,302
225.94,credit card,0,313
188.75,credit card,0,211
130.42,bank transfer,0,343
318.09,PayPal,0,271
271.86,PayPal,0,202
56.69,credit card,0,56
239.63,bank transfer,0,213
72.61,PayPal,0,320
239.07,PayPal,0,1
449.25,bank transfer,0,137
74.98,bank transfer,0,157
442.91,credit card,0,174
148.9,debit card,0,296
17.85,bank transfer,0,313
92.97,PayPal,0,47
759.19,bank transfer,0,129
338.68,credit card,1,185
70.27,PayPal,0,118
44.83,PayPal,0,244
127.53,PayPal,1,28
138.96,PayPal,0,343
19.75,PayPal,0,243
326.23,credit card,0,13
124.26,bank transfer,0,24
738.19,debit card,0,196
77.83,bank transfer,0,81
101.2,PayPal,0,79
98.02,bank transfer,1,24
102.0,credit card,0,363
1673.49,credit card,0,268
117.2,PayPal,0,165
45.78,PayPal,0,55
87.52,bank transfer,0,340
172.6,debit card,0,355
922.22,PayPal,0,159
15.72,debit card,0,83
266.16,debit card,0,232
109.76,credit card,0,69
80.47,debit card,0,102
303.18,PayPal,0,118
21.8,debit card,0,212
261.96,bank transfer,0,109
400.5,PayPal,0,279
15.97,credit card,0,17
20.14,PayPal,0,111
71.89,credit card,0,73
80.58,debit card,0,45
265.28,debit card,0,165
212.77,debit card,0,200
231.56,bank transfer,0,231
187.23,PayPal,0,300
533.63,credit card,1,17
16.69,debit card,0,288
365.45,credit card,0,352
17.89,credit card,0,96
125.8,bank transfer,0,201
11.88,debit card,0,362
312.37,debit card,0,44
73.83,bank transfer,0,63
103.44,debit card,0,182
146.14,debit card,0,78
546.76,bank transfer,0,105
76.24,PayPal,0,183
382.92,bank transfer,0,33
143.68,debit card,0,279
42.69,PayPal,0,2
145.84,PayPal,0,5
163.58,bank transfer,0,232
27.13,credit card,0,316
157.58,debit card,0,183
23.45,PayPal,0,101
201.74,PayPal,0,2
791.87,credit card,0,67
853.02,bank transfer,0,222
290.25,PayPal,0,13
168.99,debit card,0,164
190.7,PayPal,0,266
53.62,debit card,0,35
41.03,debit card,0,212
73.24,debit card,0,257
181.86,PayPal,0,332
451.3,PayPal,0,207
456.6,bank transfer,0,349
32.13,bank transfer,0,5
56.5,credit card,0,232
326.55,debit card,0,196
259.33,PayPal,0,41
82.19,credit card,0,65
63.51,bank transfer,0,149
20.55,debit card,0,18
88.37,credit card,0,287
202.72,debit card,0,13
122.02,credit card,0,138
481.85,credit card,0,318
26.16,debit card,0,210
68.02,debit card,0,210
32.67,bank transfer,0,308
51.42,debit card,0,81
244.97,credit card,1,1
132.57,bank transfer,0,234
61.06,bank transfer,0,322
482.82,credit card,0,245
93.48,bank transfer,0,330
70.25,debit card,0,114
384.1,bank transfer,0,328
59.13,PayPal,0,297
112.82,bank transfer,0,168
527.7,credit card,0,227
120.55,credit card,0,330
114.22,bank transfer,0,194
342.56,bank transfer,0,29
782.88,PayPal,0,40
136.1,debit card,0,146
274.82,PayPal,0,359
248.25,bank transfer,0,197
87.93,debit card,0,289
68.56,bank transfer,0,220
117.99,bank transfer,0,112
96.45,debit card,0,84
85.26,credit card,0,37
68.09,debit card,0,165
76.83,PayPal,0,37
59.23,debit card,0,222
676.43,PayPal,0,214
99.34,credit card,0,264
94.82,credit card,0,102
38.16,credit card,0,217
62.54,debit card,0,311
50.31,debit card,0,15
227.19,PayPal,0,17
433.68,PayPal,0,47
59.89,credit card,0,298
205.13,credit card,0,188
39.51,bank transfer,0,188
118.14,debit card,0,277
42.91,PayPal,0,12
87.53,PayPal,0,175
14.79,PayPal,0,102
13.33,bank transfer,0,257
329.75,PayPal,0,352
86.76,credit card,0,312
19.43,PayPal,0,11
49.66,PayPal,0,227
17.4,credit card,0,295
200.29,debit card,0,357
14.09,bank transfer,0,57
122.02,bank transfer,0,36
67.66,credit card,0,116
206.36,debit card,0,45
129.55,debit card,0,283
547.62,debit card,0,180
634.67,PayPal,0,102
451.54,credit card,0,206
72.61,credit card,1,9
44.66,credit card,0,347
504.49,debit card,0,144
19.86,PayPal,0,262
106.79,debit card,0,247
405.63,bank transfer,0,235
199.51,PayPal,0,25
45.55,PayPal,0,233
171.49,bank transfer,0,307
140.68,debit card,0,39
294.33,debit card,0,22
371.68,PayPal,0,102
204.94,bank transfer,0,334
253.97,PayPal,0,4
80.74,credit card,0,149
88.08,PayPal,0,12
120.75,credit card,0,83
337.24,bank transfer,0,105
37.27,debit card,1,28
131.61,debit card,0,339
202.24,PayPal,0,215
28.26,PayPal,0,285
32.61,PayPal,0,294
37.02,credit card,0,65
180.57,bank transfer,0,359
178.16,credit card,0,295
135.85,debit card,0,246
277.82,credit card,0,215
232.81,PayPal,0,64
478.79,debit card,0,117
33.5,bank transfer,0,344
15.69,debit card,0,224
25.81,bank transfer,0,299
37.45,PayPal,0,108
249.43,credit card,0,263
91.66,credit card,1,22
464.11,PayPal,0,102
122.65,bank transfer,0,33
19.17,PayPal,0,18
31.72,bank transfer,0,320
310.55,credit card,0,145
126.71,bank transfer,0,280
626.8,bank transfer,0,84
209.09,bank transfer,0,357
304.89,PayPal,0,138
16.22,PayPal,0,342
364.22,bank transfer,0,94
372.36,debit card,0,125
95.13,debit card,0,245
70.0,PayPal,0,177
16.17,bank transfer,0,279
174.76,credit card,0,214
142.76,bank transfer,0,230
52.3,credit card,0,164
87.68,credit card,0,331
147.0,debit card,0,5
102.18,bank transfer,0,11
181.28,PayPal,0,313
23.14,PayPal,0,297
338.56,bank transfer,0,295
323.42,debit card,0,245
151.27,debit card,0,52
215.13,debit card,0,365
29.15,credit card,0,222
311.03,debit card,0,348
57.56,PayPal,0,29
36.92,PayPal,0,129
105.57,debit card,0,73
372.27,bank transfer,0,251
190.65,bank transfer,0,111
238.14,debit card,0,253
75.3,debit card,0,274
577.38,credit card,0,199
628.25,bank transfer,0,37
261.55,bank transfer,0,301
130.3,PayPal,0,33
89.35,PayPal,0,324
15.17,debit card,0,118
77.88,PayPal,0,328
378.87,debit card,0,116
300.69,PayPal,0,171
117.33,bank transfer,0,120
66.59,debit card,0,232
193.53,PayPal,0,292
55.7,bank transfer,0,104
72.49,debit card,0,28
267.68,credit card,0,212
138.33,credit card,0,246
227.2,debit card,0,108
237.48,credit card,0,234
397.16,credit card,0,234
158.7,bank transfer,0,178
11.92,PayPal,0,74
31.6,PayPal,0,9
65.56,debit card,1,22
10.69,bank transfer,0,185
121.96,credit card,0,97
254.47,credit card,0,148
15.32,bank transfer,0,75
84.58,credit card,0,98
257.38,bank transfer,0,92
400.1,bank transfer,0,168
241.78,PayPal,0,259
239.26,PayPal,0,112
942.18,bank transfer,0,224
364.99,bank transfer,0,250
122.96,bank transfer,0,215
198.23,PayPal,0,248
268.68,credit card,0,359
137.52,credit card,0,222
144.15,debit card,0,15
76.9,PayPal,0,24
160.47,debit card,0,251
115.7,credit card,0,331
51.08,debit card,0,185
1066.39,debit card,0,229
410.45,bank transfer,0,148
103.31,bank transfer,0,267
28.61,bank transfer,0,232
137.45,bank transfer,0,63
24.15,credit card,0,100
202.0,PayPal,0,307
15.93,PayPal,0,58
77.65,bank transfer,0,307
506.65,credit card,0,361
10.78,credit card,0,213
38.08,bank transfer,0,292
97.19,debit card,0,193
49.31,PayPal,0,55
57.32,debit card,0,20
164.56,PayPal,0,48
210.1,bank transfer,0,305
105.32,credit card,0,189
192.28,bank transfer,0,52
67.35,debit card,0,112
546.77,debit card,0,235
93.63,credit card,0,155
136.4,PayPal,0,351
1043.98,PayPal,0,221
247.74,credit card,0,314
191.01,PayPal,0,118
145.49,PayPal,0,316
38.03,PayPal,0,39
193.94,debit card,0,9
165.64,PayPal,0,325
76.89,debit card,0,61
185.84,debit card,0,64
138.65,bank transfer,0,247
89.9,PayPal,0,327
223.05,credit card,0,156
223.48,PayPal,0,120
107.26,PayPal,0,203
134.08,debit card,0,64
24.27,debit card,1,153
124.36,credit card,0,42
20.06,credit card,0,289
120.76,debit card,0,279
628.67,bank transfer,0,134
315.51,credit card,0,240
174.82,credit card,0,308
67.17,debit card,0,161
320.41,credit card,0,278
419.37,PayPal,0,302
92.97,debit card,0,71
59.57,PayPal,0,71
102.02,credit card,0,193
204.96,debit card,0,258
709.22,credit card,0,140
112.12,bank transfer,0,327
428.35,debit card,0,91
164.03,credit card,1,228
1131.13,bank transfer,0,344
153.9,debit card,0,155
27.35,bank transfer,0,31
140.03,credit card,0,161
311.11,credit card,0,181
39.11,credit card,0,56
64.21,credit card,0,301
203.72,credit card,0,298
372.55,PayPal,0,76
171.03,PayPal,0,56
527.97,credit card,0,347
605.81,PayPal,0,83
275.84,bank transfer,0,311
320.94,credit card,0,275
70.19,debit card,1,23
663.07,debit card,0,334
56.96,credit card,0,361
285.31,debit card,0,268
133.49,PayPal,0,24
818.99,debit card,0,86
69.65,debit card,0,21
275.3,PayPal,0,303
221.17,debit card,0,329
182.76,PayPal,0,286
196.82,credit card,0,91
49.1,credit card,0,29
479.83,credit card,0,232
165.66,credit card,0,298
345.43,debit card,0,112
33.01,bank transfer,0,2
98.76,bank transfer,0,299
432.18,credit card,0,336
246.46,credit card,0,246
199.44,bank transfer,0,190
15.39,bank transfer,0,60
191.38,debit card,0,298
79.5,bank transfer,0,227
50.47,bank transfer,0,165
150.13,credit card,0,240
15.72,PayPal,0,132
24.52,bank transfer,0,95
94.08,PayPal,0,179
49.15,PayPal,0,35
548.42,bank transfer,0,129
125.1,bank transfer,1,106
113.08,bank transfer,0,160
71.0,PayPal,0,290
99.78,PayPal,0,145
554.54,PayPal,0,75
66.92,PayPal,0,76
262.52,PayPal,0,81
66.59,debit card,0,152
265.65,PayPal,0,185
417.86,credit card,0,214
138.81,PayPal,0,179
314.25,PayPal,0,91
86.21,PayPal,0,103
65.46,bank transfer,0,86
144.35,credit card,0,227
198.78,bank transfer,0,174
143.47,debit card,0,172
149.09,PayPal,0,176
11.64,bank transfer,0,243
62.49,debit card,0,66
78.78,PayPal,0,197
389.37,PayPal,0,194
92.65,credit card,0,235
37.38,PayPal,0,138
303.2,credit card,0,142
80.25,bank transfer,1,153
61.31,bank transfer,0,158
76.29,credit card,0,214
307.25,debit card,0,137
336.69,PayPal,1,312
80.7,PayPal,0,364
362.63,PayPal,0,316
37.52,bank transfer,0,59
199.37,PayPal,0,320
137.31,debit card,0,136
214.96,PayPal,0,324
392.93,bank transfer,0,176
45.14,credit card,0,45
102.64,bank transfer,0,199
1082.2,credit card,1,30
35.85,debit card,0,325
67.84,debit card,0,254
93.25,PayPal,0,307
551.73,PayPal,0,209
137.95,bank transfer,1,338
17.93,PayPal,0,227
206.21,debit card,0,134
65.77,debit card,0,33
30.3,credit card,0,19
23.98,bank transfer,0,153
30.73,PayPal,0,291
364.13,credit card,0,244
16.26,bank transfer,0,149
46.93,debit card,0,58
508.04,PayPal,0,12
101.27,PayPal,0,68
11.86,credit card,0,107
23.52,credit card,0,243
233.05,PayPal,0,55
259.93,debit card,0,316
35.2,PayPal,0,278
26.1,PayPal,0,65
28.06,PayPal,0,219
88.9,credit card,0,243
24.97,debit card,0,267
256.55,debit card,0,363
300.59,PayPal,0,229
675.17,debit card,0,188
104.95,bank transfer,0,43
82.43,debit card,0,321
984.11,credit card,0,271
344.16,debit card,0,230
184.67,debit card,0,25
67.93,debit card,0,1
79.84,debit card,0,271
764.3,debit card,0,45
141.33,debit card,0,89
673.04,PayPal,0,120
104.18,PayPal,0,188
564.42,credit card,0,298
754.13,credit card,0,188
211.39,PayPal,0,202
123.57,credit card,0,30
260.85,bank transfer,0,90
32.06,credit card,0,67
16.21,credit card,0,302
134.64,PayPal,0,226
229.08,bank transfer,0,253
144.8,credit card,0,41
100.5,PayPal,1,226
3251.75,bank transfer,1,219
232.39,credit card,1,8
52.42,debit card,0,161
235.42,bank transfer,0,164
50.11,PayPal,0,265
78.27,credit card,0,91
21.64,credit card,0,250
126.21,debit card,0,323
201.15,bank transfer,0,51
267.68,bank transfer,0,154
385.86,debit card,0,360
492.67,credit card,0,104
261.53,bank transfer,0,319
65.99,bank transfer,0,201
107.35,bank transfer,0,284
405.92,credit card,0,37
13.04,bank transfer,0,130
129.61,debit card,1,163
215.8,credit card,0,163
271.0,debit card,0,229
115.9,debit card,0,43
350.76,PayPal,0,97
176.71,credit card,0,102
678.94,debit card,0,247
153.93,PayPal,0,231
57.94,debit card,0,232
424.07,PayPal,0,5
12.86,credit card,0,167
674.09,bank transfer,0,292
168.86,credit card,0,157
382.84,debit card,0,250
15.02,debit card,0,93
95.17,PayPal,0,3
509.31,PayPal,0,322
95.22,debit card,0,163
168.29,debit card,0,87
50.01,debit card,0,296
55.11,PayPal,0,304
124.69,credit card,0,91
132.64,bank transfer,0,353
97.54,PayPal,0,244
986.08,PayPal,1,15
549.58,PayPal,0,237
102.41,bank transfer,0,245
202.06,credit card,0,295
1104.69,credit card,0,149
102.57,bank transfer,0,314
253.75,bank transfer,0,289
21.68,PayPal,0,340
27.26,credit card,0,335
634.77,bank transfer,0,29
380.08,bank transfer,0,83
353.94,credit card,0,146
88.77,bank transfer,0,332
430.67,bank transfer,0,139
116.77,PayPal,0,279
417.49,bank transfer,0,358
58.75,PayPal,0,3
70.1,debit card,0,120
193.87,PayPal,0,108
50.56,debit card,0,19
43.93,PayPal,0,141
411.43,PayPal,0,120
65.47,debit card,0,116
365.95,bank transfer,0,301
233.4,credit card,0,42
173.75,debit card,0,353
226.92,debit card,0,66
136.84,PayPal,0,52
105.11,credit card,0,1
502.15,debit card,0,57
134.52,bank transfer,0,78
49.9,bank transfer,0,75
293.89,PayPal,0,89
190.43,debit card,0,202
137.0,PayPal,0,248
58.65,PayPal,0,286
175.99,PayPal,0,178
56.73,PayPal,0,2
111.72,PayPal,0,320
93.49,credit card,0,177
45.79,credit card,0,312
127.67,PayPal,0,246
595.33,debit card,0,281
41.3,PayPal,0,309
498.62,debit card,0,119
320.57,bank transfer,0,335
68.19,bank transfer,0,22
323.78,debit card,0,363
649.58,credit card,0,57
308.14,credit card,0,353
356.63,bank transfer,0,208
734.2,credit card,0,196
208.95,PayPal,0,105
140.9,credit card,0,238
28.67,debit card,0,16
89.61,credit card,0,70
333.71,debit card,0,270
137.83,debit card,0,87
108.05,debit card,1,185
60.01,debit card,0,156
17.67,bank transfer,0,227
69.19,credit card,0,285
128.83,debit card,0,296
127.87,debit card,0,209
179.13,PayPal,0,329
251.5,PayPal,0,221
366.38,bank transfer,0,81
12.6,bank transfer,0,303
66.32,bank transfer,0,164
262.34,debit card,0,15
497.07,PayPal,0,201
